pendapatan_per_kapita,skor_aset,jumlah_tanggungan,kualitas_hunian,akses_sanitasi,radiasi_satelit_ntl
1345706.91,27.36,2,3,1,23.02
195721.33,55.17,7,3,1,44.4
1307899.0,46.29,4,1,1,18.67
249772.86,33.99,5,2,1,16.23
1312447.97,52.14,3,2,1,34.31
738445.74,90.92,3,3,1,35.28
329524.76,90.66,7,3,1,32.19
101321.65,33.7,6,2,0,18.23
88123.32,85.16,6,1,1,3.27
434245.83,84.52,4,2,1,46.16
766455.06,31.21,3,2,0,15.93
504707.39,60.91,2,3,1,39.8
343922.52,83.94,3,2,1,17.65
694251.26,53.77,4,3,0,24.79
926436.14,41.43,3,3,0,18.75
228185.42,65.32,8,4,0,4.16
1055482.69,24.66,3,2,0,16.54
245041.84,23.75,4,2,1,47.79
533826.82,80.77,3,2,1,5.61
1776426.42,13.56,3,2,1,27.84
688576.01,78.31,3,3,1,48.42
534717.12,34.69,4,3,0,1.12
2636481.08,51.07,3,2,1,3.55
142719.33,56.2,6,1,1,45.46
1065810.32,75.2,3,3,1,36.8
1345259.39,85.13,4,1,1,27.31
271937.02,78.36,6,4,1,26.88
1107002.18,58.65,3,1,1,48.75
183327.39,39.58,6,4,0,1.15
262635.56,54.76,5,1,0,13.6
312243.41,12.55,8,4,0,15.91
800383.0,30.82,4,3,1,6.06
776944.34,41.12,5,2,0,17.93
1694951.8,37.18,3,3,1,18.58
380824.59,18.09,5,3,0,47.94
2028931.53,14.31,2,2,1,22.16
322926.23,45.76,5,4,0,46.75
1135566.83,16.36,3,3,1,40.52
748540.8,34.33,3,4,1,36.87
1295308.65,50.36,2,3,1,16.59
426064.17,27.85,6,3,1,21.41
189261.06,16.76,4,3,1,2.32
252516.66,46.73,4,2,0,18.93
702859.7,48.12,3,4,0,43.53
240150.3,87.83,3,4,1,39.09
1632428.73,20.87,2,4,1,40.44
836213.48,62.27,4,1,0,11.16
804269.78,37.17,3,4,0,10.58
505939.52,20.51,2,2,1,33.2
4538392.19,43.42,1,1,1,32.6
3365809.99,46.37,2,2,1,9.85
721894.16,40.9,3,2,0,36.01
673354.26,75.09,4,4,1,18.87
1118944.08,81.33,2,4,0,44.35
681415.24,22.64,4,1,0,18.29
369101.46,24.27,5,2,0,11.58
242757.9,45.8,8,2,1,9.87
487731.54,37.22,7,3,1,44.92
2024999.75,79.66,4,3,1,43.02
171188.29,94.73,5,3,1,21.35
621008.61,25.39,3,5,1,12.11
162748.97,74.82,6,3,1,14.3
1030729.15,61.62,5,3,0,19.31
278707.83,64.78,5,5,0,2.31
139012.63,32.48,6,3,0,3.46
415402.02,18.26,7,2,0,46.38
1882242.38,56.18,3,3,0,38.33
738121.97,62.15,4,4,1,40.72
1120999.82,91.86,2,4,0,23.98
633610.82,67.39,4,4,0,18.31
4633876.8,47.71,1,4,1,4.69
293368.88,94.49,4,5,0,27.95
927033.11,41.73,2,4,0,37.19
755578.33,23.82,2,4,1,9.88
196780.25,62.53,5,3,1,19.52
232597.48,32.63,7,3,0,46.37
770808.12,88.39,5,5,0,42.2
557113.0,46.37,5,4,1,39.93
972839.13,22.72,3,4,0,2.07
1082450.69,22.04,2,3,1,8.36
387737.61,65.22,7,2,0,15.37
408821.34,41.1,3,3,1,15.25
823358.42,40.92,2,1,1,6.54
2224855.53,62.05,1,3,0,14.54
334569.32,28.83,7,1,1,21.46
1201360.87,22.36,2,4,1,2.56
456208.16,65.87,4,4,1,20.22
526988.32,10.45,3,2,1,24.88
6592977.26,87.13,2,2,1,2.14
1138770.89,25.55,3,4,1,33.74
635135.81,48.07,4,3,0,4.08
430964.3,27.98,4,3,0,32.43
504163.76,28.55,3,3,0,49.7
366620.21,80.98,5,2,0,3.13
2363602.05,59.73,1,2,1,13.68
320805.88,36.47,2,5,1,6.55
257752.2,31.34,3,4,0,18.52
338262.06,28.09,4,1,0,41.78
748383.91,57.13,3,2,1,46.48
429398.96,72.12,4,3,1,42.0
962640.03,31.55,5,2,1,34.58
407344.58,38.25,2,2,1,35.89
210540.49,71.23,6,2,1,6.11
705135.24,72.67,7,2,1,12.51
429009.22,27.62,5,3,0,18.26
561937.59,42.49,6,5,0,2.6
3394275.81,83.95,2,2,0,41.1
145290.84,72.92,9,1,1,12.86
373612.14,23.81,5,1,0,2.71
420941.65,42.81,4,5,1,3.75
122737.88,92.73,5,3,0,48.48
411460.19,54.66,4,3,1,45.61
672797.32,71.14,5,4,0,47.94
342803.33,17.82,8,3,1,47.84
718668.55,80.76,4,3,0,39.99
316556.4,61.41,5,5,1,13.87
191076.95,24.93,7,3,1,16.31
606611.15,42.32,7,2,0,20.16
210175.79,17.06,7,3,1,39.27
591344.99,76.05,4,5,1,46.35
728970.48,73.31,3,5,1,22.07
1191514.62,51.67,4,4,1,15.14
710276.42,48.42,5,3,1,12.22
182299.63,49.39,5,4,0,12.9
243086.77,13.18,4,3,1,0.44
1403105.72,41.3,2,3,1,11.78
476919.53,20.92,4,2,1,14.82
215558.32,25.71,7,3,1,38.8
607809.79,91.78,6,2,1,27.47
739598.94,32.25,3,4,1,16.62
409231.59,51.11,5,3,1,29.89
3165739.34,85.46,1,2,1,39.44
197895.24,45.15,8,4,1,30.54
1016294.25,54.93,5,3,0,3.61
411909.58,24.35,3,4,0,12.13
2940697.75,34.23,1,4,1,14.36
1562327.75,53.02,3,1,1,18.21
433859.28,41.02,2,3,0,1.33
403408.32,13.25,4,5,1,37.24
655769.72,44.07,6,4,0,23.57
1323426.07,79.28,3,5,1,44.84
357776.84,19.87,5,4,1,25.93
318986.16,11.59,4,2,1,49.41
879639.23,20.09,4,2,0,35.06
504179.64,68.38,8,2,0,44.35
197158.66,77.54,5,2,1,48.67
240712.23,14.14,4,1,1,23.64
756563.48,85.44,3,5,0,31.69
723113.89,63.32,4,3,0,45.71
552355.01,54.04,3,1,0,28.81
1490212.24,31.56,2,4,1,2.73
258973.27,41.59,5,2,1,34.88
185827.03,90.49,3,1,1,46.79
384371.57,87.48,4,2,1,39.08
1029714.47,63.16,2,3,1,39.58
840161.02,59.21,2,4,1,4.05
329794.74,27.9,3,2,1,36.9
333521.77,91.03,2,3,1,1.71
364124.95,74.21,4,1,1,46.54
3397646.22,42.49,1,2,0,45.72
842627.74,79.35,5,2,0,49.02
577646.8,28.01,7,1,1,15.23
202540.43,28.12,6,3,1,27.06
330765.16,77.23,3,3,1,28.98
534209.23,57.54,5,1,1,27.88
2902433.29,57.25,1,1,1,20.67
1260418.77,58.76,2,5,0,49.35
197392.57,20.69,3,2,1,44.35
196439.5,39.71,6,4,0,30.56
649250.85,58.71,3,4,0,32.42
663999.42,31.05,4,2,1,35.74
523674.17,52.84,6,2,1,30.22
720672.31,57.35,3,2,1,35.41
1209022.94,90.14,2,3,1,40.84
1043167.27,30.89,2,2,1,48.9
747939.42,47.35,4,3,1,42.47
598047.24,93.43,4,4,1,6.55
343754.54,25.88,6,3,0,27.37
843935.66,76.3,2,5,1,31.63
693955.12,25.06,3,3,0,13.36
662953.72,82.25,4,2,0,23.83
2327918.86,51.48,1,3,0,46.64
415291.67,92.63,6,4,1,13.02
1479213.12,24.46,3,2,1,15.93
387448.76,68.47,6,4,0,45.42
447749.23,69.1,3,1,1,4.81
561521.08,71.1,6,5,1,44.02
174703.07,18.58,5,3,0,15.26
259071.05,34.53,4,2,1,24.97
808467.75,38.73,3,4,1,32.18
900968.62,37.56,3,1,1,32.36
187874.85,67.38,5,3,0,49.0
393964.13,14.66,4,4,1,1.84
229713.98,72.06,6,5,1,35.22
740326.83,54.76,2,2,1,42.3
873151.45,24.7,4,4,1,29.46
1514742.62,29.22,2,2,1,48.79
490035.12,18.29,4,1,0,20.94
285782.11,49.02,5,1,1,37.52
147038.65,60.57,6,3,1,34.35
581094.93,59.38,8,2,0,1.67
942843.94,91.8,3,1,0,27.68
259512.62,35.16,5,5,1,13.12
3053379.9,74.78,1,2,1,26.48
475238.22,71.46,4,3,1,44.22
834499.24,15.21,2,3,1,31.54
858133.21,89.05,3,1,1,29.74
423576.22,89.16,3,2,1,33.65
403306.35,43.69,4,3,1,26.46
1066325.79,45.5,2,3,1,22.44
734673.97,79.67,2,4,1,18.78
740556.17,52.08,4,3,1,35.03
3042812.23,77.93,2,4,1,38.81
420335.65,13.07,3,3,1,21.22
146018.25,31.27,5,3,1,2.28
298286.2,17.74,2,1,1,27.2
905798.3,48.61,2,3,0,28.72
332969.74,82.6,4,3,1,24.0
748707.76,58.43,3,4,1,18.06
1073474.8,54.23,2,4,1,44.81
378860.26,41.12,2,3,0,24.11
333674.93,15.41,2,3,1,39.97
789336.23,75.14,3,4,0,31.92
1075299.86,58.52,2,2,1,39.37
307143.79,89.13,5,1,1,43.9
366798.04,46.72,2,4,1,12.24
526179.06,44.13,5,5,1,41.45
708836.56,92.82,6,3,1,36.08
585660.24,22.0,4,5,1,28.1
198740.69,31.45,6,2,0,27.29
1018237.88,51.49,2,1,1,15.64
145593.25,54.5,6,3,0,27.08
935168.56,56.64,4,4,1,19.28
520639.03,28.03,4,3,0,44.45
137264.9,88.78,5,1,0,29.15
551823.26,69.8,3,1,0,15.02
654539.06,31.97,4,4,1,7.3
541208.1,35.01,3,4,1,34.73
336053.16,84.83,5,2,0,33.27
237771.24,42.33,4,3,1,18.07
1392731.4,57.29,2,5,1,8.19
335918.59,20.24,4,3,1,35.84
108737.81,31.4,5,1,1,13.59
1586824.77,45.41,1,5,0,43.11
893047.87,65.77,4,3,1,36.34
523991.13,33.82,3,2,1,44.63
1406333.65,90.81,4,1,1,49.23
1282386.8,28.72,2,3,1,17.12
1214821.51,76.21,2,4,0,25.25
367149.03,40.99,5,4,1,20.25
475790.98,80.84,4,3,0,3.97
282147.81,88.46,6,4,1,20.31
551295.41,25.9,3,2,1,22.25
681618.87,51.78,4,4,1,8.75
376957.97,23.12,3,1,1,44.18
519860.88,70.0,2,2,1,14.69
252657.12,80.74,4,4,1,37.95
3382905.62,43.1,2,2,1,3.91
908539.33,43.72,3,2,1,1.6
595050.15,27.33,4,1,0,49.77
262812.69,36.06,4,2,1,6.24
960676.59,37.53,3,1,1,38.32
369763.64,23.22,5,3,0,30.27
1127320.55,36.35,2,5,1,22.7
367844.48,87.12,3,4,1,1.94
436578.47,37.66,5,1,1,16.5
768774.29,33.33,2,2,1,45.01
313119.11,42.69,4,2,0,45.27
616014.57,91.62,5,1,1,30.02
157619.22,74.99,5,1,0,28.78
695628.75,27.15,4,5,1,21.34
996574.71,73.97,3,2,0,38.8
292412.11,75.13,4,2,1,44.16
606012.41,90.76,2,3,0,36.4
1734421.68,85.74,1,4,1,26.31
469669.16,18.09,5,4,1,31.77
603001.35,48.64,3,5,1,11.07
1285926.84,69.75,2,2,1,49.56
5710332.39,92.74,1,2,1,46.8
731039.49,17.24,2,2,0,47.84
177122.64,41.3,4,3,1,8.43
650903.21,51.84,5,4,0,32.67
1814601.53,45.13,3,2,0,32.85
836555.99,48.74,3,4,1,17.82
516176.28,41.37,2,2,1,43.27
262959.27,92.5,7,4,0,39.14
506732.6,78.28,2,4,0,36.01
971990.21,72.62,3,4,1,1.54
220340.95,44.91,4,3,1,49.53
236573.11,84.93,7,2,1,35.95
361777.63,17.93,3,4,1,48.48
534881.47,22.19,4,2,1,4.43
795755.94,91.09,2,1,1,34.75
1102300.68,58.19,2,4,1,37.27
1004763.91,23.55,2,3,1,3.33
219381.32,90.68,5,3,1,3.32
288814.86,92.86,10,5,1,38.14
320930.91,84.93,6,1,1,39.9
273919.14,30.28,4,3,0,45.52
2535607.08,33.67,3,3,0,38.62
527772.28,44.59,5,4,1,12.09
361712.78,59.24,5,2,1,48.44
2317444.29,94.34,2,3,1,13.44
1197386.06,91.27,5,3,1,36.39
605723.0,88.3,3,2,1,26.52
407045.0,17.59,6,3,1,6.2
219204.51,74.36,5,3,0,46.36
453790.08,84.53,4,2,0,29.44
879769.56,38.33,2,4,0,4.68
1107647.59,28.66,2,3,1,19.23
403485.9,73.62,6,2,1,38.27
1387133.42,17.72,2,1,1,30.96
381103.44,89.97,6,1,0,11.25
239727.96,23.27,4,5,1,28.51
282271.7,48.89,4,5,1,15.51
238088.08,93.54,6,4,1,26.41
334776.27,94.0,5,3,1,15.97
931144.93,75.96,4,4,1,24.86
328937.92,81.33,3,4,1,42.12
533352.95,92.21,3,2,1,10.68
1170794.82,88.83,3,3,0,0.19
276043.58,62.88,6,5,1,7.83
653406.7,72.44,4,2,0,42.11
1823511.83,60.47,1,3,1,20.81
1156516.21,53.05,2,3,1,37.01
576254.21,84.87,3,3,1,1.64
591727.42,72.73,5,3,1,7.4
392314.45,83.08,2,3,1,28.49
1594407.57,18.15,1,3,1,36.04
473783.48,59.0,5,1,1,39.42
546221.16,38.01,5,4,1,32.19
1618741.07,53.64,3,3,1,37.86
522705.2,62.1,3,5,0,8.37
2408565.44,81.89,2,2,1,32.94
445064.02,12.71,3,1,1,21.32
628617.16,23.94,7,2,1,45.75
1619022.44,88.32,2,3,0,30.8
382052.21,92.22,3,2,1,27.13
595960.21,14.71,4,3,1,28.96
640911.21,38.2,3,3,1,41.58
577181.96,10.83,5,1,1,0.66
247737.97,74.38,7,4,1,43.03
206119.37,67.96,8,5,1,1.56
1502805.81,58.01,3,2,1,29.17
467181.5,68.79,4,4,1,25.18
325549.01,55.71,10,3,1,18.58
433000.75,30.3,4,3,1,6.52
1077937.49,74.12,5,4,0,6.29
439937.05,76.58,3,2,1,37.13
228605.8,82.61,6,4,1,5.76
989814.07,91.1,5,1,0,34.39
759097.1,73.54,2,5,1,49.52
1036340.87,14.64,5,2,0,34.13
677162.42,11.77,5,2,0,3.85
451764.28,72.89,4,1,0,27.15
333993.48,14.76,2,4,1,41.74
326651.64,36.86,6,3,1,47.74
421485.27,21.57,5,5,0,36.41
998526.81,92.36,4,3,1,15.55
734656.38,36.89,7,2,0,12.63
438184.53,14.69,3,4,0,39.21
641311.86,90.72,5,2,1,38.04
523075.88,61.74,6,2,1,24.37
1887758.0,13.07,2,1,1,4.43
2674342.05,80.84,1,2,0,33.63
88308.46,22.96,7,2,1,29.56
361243.9,78.21,5,2,0,0.69
198220.94,61.23,5,2,1,32.16
351160.49,25.05,5,3,1,6.71
1784868.61,73.97,2,2,0,41.31
793713.79,48.63,3,3,1,33.71
658088.73,64.24,6,1,1,2.68
405669.02,83.91,6,5,1,26.64
227455.54,32.13,4,1,0,40.29
62416.29,41.11,7,5,0,41.52
541983.53,94.77,4,3,1,4.36
348783.34,53.19,5,4,1,4.04
1103317.99,57.47,1,2,1,38.77
357351.96,34.26,2,2,0,11.71
425296.47,45.36,3,5,0,29.74
588123.84,52.63,3,3,1,30.48
369566.2,31.97,8,3,0,31.53
555089.3,30.24,4,5,1,16.96
1300872.81,61.04,4,2,1,2.09
355054.04,25.61,3,1,0,26.92
480568.56,57.04,7,3,1,25.8
679944.84,70.03,3,3,1,21.71
501341.11,26.85,6,4,0,14.05
508631.36,73.4,3,5,1,42.17
754318.76,40.57,5,2,0,18.57
394500.38,94.36,6,4,1,6.43
439644.06,93.22,3,3,0,37.93
492126.57,77.88,4,4,0,31.85
858652.26,39.13,2,2,0,15.53
664780.81,89.66,4,3,1,7.64
244223.63,94.9,4,1,1,22.04
649382.18,49.29,3,3,1,3.39
628373.49,62.24,4,2,1,11.22
2022437.42,10.51,1,5,1,48.2
1482962.68,13.7,3,3,1,7.61
450675.8,52.55,7,3,1,13.82
986939.82,61.79,2,5,0,7.03
564513.23,36.55,4,3,1,45.61
473525.68,18.43,5,3,1,46.25
631394.03,76.49,4,1,1,3.07
331524.84,45.59,2,4,1,44.92
413655.95,65.15,4,1,1,7.2
813691.48,65.27,1,4,1,19.92
853866.94,56.48,5,4,1,29.36
637224.94,25.17,3,2,1,23.17
588529.98,62.37,3,4,0,6.88
1131965.56,37.38,3,3,1,39.6
851523.68,79.63,3,3,0,34.4
167889.25,26.42,6,3,0,47.07
475043.86,34.75,4,3,1,17.71
405390.25,47.43,4,5,0,21.58
232040.68,72.9,3,5,0,17.55
436796.19,71.26,3,3,1,3.24
1776002.85,38.65,1,3,0,2.84
462654.15,53.41,4,1,1,38.09
162954.0,29.91,5,2,1,14.31
791402.08,75.48,5,3,1,24.41
466234.41,26.72,4,2,1,48.95
506985.4,79.64,4,3,1,0.98
1260775.8,89.63,2,3,1,25.93
247141.5,94.29,5,3,0,25.96
651817.06,82.84,4,3,0,49.93
397703.03,28.84,4,4,1,41.73
231563.81,45.4,5,2,1,3.43
699257.36,17.55,4,3,0,7.94
1213124.66,23.99,4,2,0,1.79
612595.25,14.22,5,3,0,9.92
1724830.53,64.49,2,3,0,10.7
725397.06,55.32,2,2,1,4.59
126711.57,87.95,6,2,1,26.41
4848027.67,49.36,1,2,0,48.75
971696.49,64.6,7,5,0,40.21
1667893.11,44.14,3,3,0,10.25
324191.78,80.5,5,3,1,39.17
495871.56,88.74,2,5,0,49.11
116234.6,46.7,9,2,1,41.78
360992.8,17.03,2,5,1,23.49
232380.48,23.9,8,3,0,13.54
2598018.49,71.25,2,4,1,37.42
1821193.15,37.65,1,2,1,39.34
1188552.29,76.76,2,2,1,14.91
754340.18,73.73,6,2,1,11.29
518621.97,69.02,3,3,1,33.64
1681210.31,79.21,4,1,1,44.43
1310368.21,74.31,5,4,0,1.13
305459.88,63.77,6,2,1,49.36
350524.22,10.36,4,2,1,9.67
1004228.9,53.83,3,2,1,17.54
536527.31,60.6,3,4,1,2.74
330200.25,91.65,3,5,0,2.87
855383.58,65.29,5,5,1,13.71
1371281.34,58.92,3,1,1,28.29
362778.41,56.0,6,2,0,45.06
185877.52,18.78,5,3,1,3.59
316055.14,46.35,3,3,0,27.34
2114518.26,21.42,1,2,0,20.87
209853.98,14.48,7,4,0,49.46
179533.96,38.0,9,1,1,9.44
915186.85,64.86,4,3,1,18.54
1026120.05,83.68,3,2,1,1.77
1510986.52,78.88,3,3,1,45.72
364766.89,35.05,3,2,1,31.16
806886.17,13.91,2,5,0,29.43
3126388.36,44.23,1,3,0,2.53
518870.23,36.76,5,5,0,5.04
1243118.71,41.56,4,2,0,39.53
850610.61,57.52,3,4,1,27.52
751197.53,12.59,8,4,1,10.03
342685.75,41.52,8,4,0,27.54
3750127.77,57.48,1,3,1,48.41
326587.48,46.63,5,3,0,5.27
666609.73,66.71,3,3,0,48.51
1141614.85,25.82,3,5,0,38.78
869807.7,23.08,6,2,1,7.3
1535543.56,36.17,2,1,1,40.75
628747.26,18.65,3,3,1,37.23
1132690.87,30.08,4,2,1,28.74
177406.77,17.39,3,3,1,38.74
211158.63,44.17,4,2,1,7.15
746153.16,70.47,4,1,0,36.11
499903.65,34.36,4,4,1,32.08
570272.89,10.32,5,1,0,14.31
2060881.81,57.35,1,2,1,34.55
1396417.01,68.82,2,2,1,33.97
202723.62,43.26,6,1,1,12.03
465343.99,35.24,6,5,1,7.47
900183.9,51.7,4,3,1,18.18
687330.75,18.61,6,4,1,20.02
1659186.89,64.73,4,3,0,41.23
573873.75,72.33,4,5,1,21.86
584231.33,69.89,4,3,1,36.86
113571.33,37.94,7,1,1,23.19
360360.0,81.63,4,2,0,3.45
252266.31,90.48,7,3,1,32.67
1861781.81,35.25,2,2,0,44.78
196317.63,32.33,7,1,1,25.96
1065752.55,69.85,3,2,1,35.13
495207.73,70.2,4,3,1,38.96
445701.52,53.39,4,3,1,23.42
2302109.38,88.48,1,5,1,12.56
313598.34,22.44,5,1,1,43.02
510918.5,50.58,3,2,1,41.45
237640.94,12.99,3,3,1,42.99
427168.2,14.48,4,1,1,41.31
495541.72,14.56,3,3,0,6.74
290969.43,51.8,5,3,1,20.79
636557.15,60.06,4,3,1,9.66
735925.97,10.3,4,3,1,7.84
325594.02,63.77,7,2,0,39.1
450362.27,51.62,8,2,1,24.12
560116.03,29.02,5,2,1,4.63
415264.91,11.28,4,3,0,20.36
375491.78,23.27,4,2,1,49.67
398687.78,61.03,6,2,1,10.7
699391.47,66.0,4,1,0,19.92
4586861.52,65.0,1,1,1,29.77
1350643.28,23.02,3,2,0,10.06
716382.14,87.45,2,2,1,48.39
932522.96,44.93,2,3,1,31.78
741415.39,75.28,4,2,1,11.55
752653.89,24.15,5,4,0,22.39
1160973.45,50.0,3,3,0,18.11
636068.16,54.33,3,3,1,6.2
155721.89,75.48,6,2,1,14.3
362952.0,62.83,3,3,1,27.73
389189.11,43.94,6,3,1,4.5
347814.72,34.01,7,2,0,2.51
512802.06,92.7,2,2,0,27.11
407299.41,34.19,5,4,1,21.76
1447845.91,21.01,2,4,0,9.49
331257.64,35.54,3,3,1,35.67
1923873.46,37.79,2,4,1,4.49
263477.13,20.87,6,4,0,13.59
1405572.96,70.19,3,1,1,5.15
359918.96,62.63,4,3,0,36.41
178485.96,36.91,6,3,0,31.67
301245.22,94.41,5,3,1,9.5
374547.24,65.68,5,4,1,27.91
785255.86,69.77,2,2,1,34.85
348349.38,57.36,5,1,1,1.81
605666.47,56.88,4,3,1,33.19
596407.89,11.7,3,4,1,15.64
317607.97,75.53,6,4,1,6.85
177756.48,87.41,4,1,1,41.08
836018.92,20.39,3,3,1,30.35
469856.99,77.63,4,1,1,27.37
1302611.21,55.42,4,4,1,41.84
225668.64,34.25,5,4,1,13.33
223331.06,88.28,3,3,0,0.8
478820.77,11.48,6,3,0,47.44
305124.35,33.29,8,4,1,13.21
180444.89,85.33,6,1,0,31.7
197967.13,50.89,4,4,1,48.85
997492.72,60.91,5,2,1,11.76
661692.41,73.73,7,3,0,49.64
148585.18,22.58,3,3,1,26.98
376537.09,28.29,4,4,1,47.95
1793900.66,94.88,3,2,0,4.39
372528.23,30.18,4,2,1,26.6
738580.57,55.83,2,3,1,47.22
418340.11,35.39,4,3,1,7.86
202404.59,82.37,5,2,1,13.83
356463.59,91.75,2,3,0,10.7
3728544.07,22.01,1,1,0,48.28
131242.23,61.05,5,4,0,13.25
574967.34,78.98,4,3,1,6.14
1125047.04,79.96,3,2,1,39.86
138344.85,47.44,6,3,1,25.72
379582.28,29.16,3,1,1,29.54
1026446.25,42.91,4,3,1,30.38
545957.89,73.85,5,3,1,30.69
684525.65,94.47,2,3,1,22.77
1359648.97,57.11,3,2,1,48.78
4089451.59,26.59,1,4,0,8.79
388353.83,13.56,6,3,1,47.9
385112.81,90.21,3,3,1,14.69
257859.8,51.06,6,1,1,9.58
588620.94,70.91,4,4,1,31.32
590208.31,66.12,3,3,0,44.6
1160964.89,85.72,3,2,0,18.21
263952.19,32.62,3,5,0,3.86
134818.19,47.55,6,1,1,26.87
736681.1,87.66,3,2,0,49.26
295267.04,59.77,5,2,1,19.54
453685.06,16.07,3,2,1,1.1
171591.44,26.53,4,3,0,25.09
401229.79,30.16,5,3,1,19.25
960490.87,94.47,2,4,1,3.43
733654.16,29.05,4,4,1,43.75
688817.33,83.92,3,4,0,30.98
366223.7,16.64,5,2,0,7.8
803524.11,25.45,5,3,1,46.3
225533.79,84.12,4,4,1,28.85
547104.78,86.41,5,1,1,34.49
363729.06,24.98,2,4,1,29.21
399660.45,29.54,3,3,0,48.92
159635.16,55.1,6,4,1,44.54
1056585.7,14.48,3,4,1,0.92
635483.61,90.35,3,2,1,0.83
655586.65,40.78,3,1,1,24.46
255165.04,51.59,4,5,1,15.77
552148.12,18.93,3,2,1,26.99
1254090.06,12.77,1,2,1,16.98
415947.17,49.76,6,5,1,43.92
273498.37,20.34,4,5,1,8.57
880670.39,63.58,5,2,1,2.96
725525.67,77.53,1,1,0,17.21
407369.46,12.69,3,1,0,7.04
1807956.97,62.04,3,3,1,29.62
509051.5,79.33,3,3,0,23.68
225207.72,47.35,4,2,0,35.43
452256.61,91.57,5,2,0,3.73
372678.09,19.45,4,2,1,37.74
240155.03,37.45,5,2,1,13.9
1027333.85,29.56,1,4,1,33.6
3479544.23,94.68,3,3,1,14.62
568329.46,35.0,3,4,0,41.71
208156.88,42.97,3,4,0,41.72
1619476.6,82.05,3,3,1,15.38
715221.94,89.05,4,3,0,45.49
178833.41,89.71,7,5,1,16.12
161816.52,57.44,7,4,1,44.8
1485016.58,66.38,2,4,1,9.74
569911.7,39.68,3,3,0,14.47
124863.37,61.61,5,3,1,44.22
827722.99,35.73,7,4,1,4.13
305641.4,73.41,5,4,1,35.12
972772.12,36.11,5,3,1,34.13
711621.54,84.75,6,2,1,48.61
362500.81,22.2,3,1,0,48.62
614248.25,58.6,6,3,0,24.08
335319.84,54.26,4,2,0,32.95
161730.28,32.42,4,2,1,7.87
512281.12,12.38,3,1,0,11.38
1258505.32,22.63,2,1,1,27.97
300414.99,92.28,5,4,1,11.96
329830.14,90.01,5,1,1,10.92
656304.51,20.14,6,4,1,1.24
704528.53,41.86,3,2,1,3.76
239087.08,49.54,5,4,1,35.6
755340.43,50.64,4,4,0,0.82
744146.39,35.4,3,4,1,44.8
109178.86,87.6,4,4,1,4.03
640956.83,87.22,4,2,0,7.91
1254126.72,11.61,2,5,0,17.08
334473.59,65.25,6,2,1,36.36
846381.93,16.32,4,5,1,35.07
441508.06,60.79,3,3,0,12.4
404392.17,83.69,6,1,1,16.42
774384.95,65.21,1,4,1,41.08
1265663.5,49.86,2,4,1,24.89
3200087.26,91.42,2,2,1,22.96
545762.41,73.46,2,4,0,31.71
314212.37,31.19,4,2,0,22.9
323740.12,42.89,4,2,0,21.76
267950.46,74.59,8,4,1,39.95
261943.44,11.64,4,2,1,46.58
638230.04,15.44,4,1,1,27.51
549269.5,83.05,6,5,0,14.54
910724.79,13.65,3,3,1,47.49
686218.07,67.67,1,3,1,35.13
1200787.69,37.11,3,3,0,32.75
869893.52,80.2,4,3,1,30.37
1087600.59,82.02,3,4,0,37.04
413306.98,91.03,6,3,0,38.8
377133.35,18.12,6,4,1,39.58
3683719.89,45.94,1,2,0,48.79
2095904.59,58.79,3,2,1,20.62
223851.42,87.86,5,3,1,12.21
1262068.94,32.65,3,3,1,19.77
470699.6,16.09,4,2,0,38.36
1834341.59,27.15,1,5,0,27.08
131442.15,52.12,6,1,1,43.25
334264.69,67.89,5,1,0,11.88
544974.26,68.71,2,2,1,36.88
250177.98,16.35,6,4,0,12.54
256476.88,74.72,4,1,1,39.98
378647.36,66.12,4,5,0,21.97
310797.2,44.64,5,5,0,49.47
525317.75,58.54,4,2,1,33.47
150499.07,75.26,5,3,1,37.11
208229.22,32.28,4,2,1,2.23
492727.05,89.9,5,3,0,35.18
409595.28,21.71,3,3,0,21.0
755609.48,86.69,5,4,0,16.22
453941.64,72.97,5,1,1,39.78
713375.3,66.14,4,5,0,11.51
924471.48,17.05,5,5,1,9.17
548839.44,88.12,3,3,1,17.83
280932.6,35.1,5,3,1,31.5
3345148.19,73.38,1,3,1,12.94
538353.25,85.21,5,1,1,27.97
354393.76,30.76,5,4,1,19.3
913863.84,87.74,5,3,1,19.9
436419.43,62.02,4,2,0,10.24
505533.62,66.02,4,3,1,16.17
334694.72,87.73,6,2,1,13.76
565856.89,54.77,2,3,0,12.25
692413.74,47.46,3,3,1,4.13
654839.83,63.82,7,2,1,21.71
235410.41,57.09,11,2,1,12.31
505015.14,15.23,4,4,1,48.05
359871.29,25.34,5,3,1,30.13
483633.32,11.15,5,4,1,23.15
1036383.38,19.19,3,3,0,16.97
714436.17,72.04,4,1,1,23.09
406194.23,10.4,4,1,0,17.14
1204676.68,35.87,2,3,0,42.86
661106.01,48.19,4,5,1,12.87
180578.98,89.71,6,3,0,14.07
731114.99,37.8,3,4,1,35.51
271053.23,76.57,2,1,1,45.06
529708.59,44.75,5,4,0,34.04
736681.91,18.37,4,2,1,4.33
776252.64,18.4,4,3,1,44.96
1564335.81,46.76,1,2,0,38.49
795571.35,14.92,3,4,1,12.06
4659283.82,58.59,1,3,1,3.22
2315449.99,51.96,2,3,1,35.9
649451.92,69.72,3,2,1,11.81
